,total_cases,city,year,month,week,day,vegetation_ne,vegetation_nw,vegetation_se,vegetation_sw,satellite_precipiatation,current_precipitation,forecast_precipitation,current_temperature,forecast_mean_temperature,forecast_avg_temperature,current_max_temperature,current_min_temperature,forecast_max_temperature,forecast_min_temperature,current_diurnal_temperature_range,forecast_diurnal_temperature_range,current_specific_humidity,forecast_dew_point_temperature,forecast_relative_humidity,cases_zscore,current_temperature_outlier,current_precipitation_outlier,current_specific_humidity_outlier,date,season,log_cases,temp_precip_interaction,is_outbreak,cases_lag,cases_3mo_avg,quarter,temp_category,rain_category,humidity_category
74,140,0,1991,10,40,1,0.1291,0.16672,0.177,0.1955571,31.68,26.5,60.0,27.74285714,299.65,299.6928571,32.8,23.3,301.6,298.3,6.914285714,2.042857143,17.85,296.3971429,82.48571429,2.6462172202886034,0,0,0,1991-10-01,dry_season,4.948759890378168,735.18571421,1,92.0,107.0,4,Moderate,Medium,High
75,116,0,1991,10,41,8,0.093,0.093,0.1450833,0.1681667,32.1,8.3,55.1,27.65714286,299.5628571,299.6714286,31.7,22.8,302.0,297.6,6.614285714,2.257142857,17.34428571,295.8871429,80.51571429,2.0955188553867496,0,0,0,1991-10-08,dry_season,4.762173934797756,229.55428573800003,1,140.0,116.0,4,Moderate,Low,Medium
76,142,0,1991,10,42,15,0.0137,0.12886,0.1090429,0.1070286,3.29,21.3,31.19,28.54285714,299.8971429,299.9214286,33.9,24.4,302.0,298.1,7.628571429,2.3,17.43142857,296.0185714,79.38285714,2.692108750697091,0,0,0,1991-10-15,dry_season,4.962844630259907,607.962857082,1,116.0,132.66666666666666,4,Hot,Medium,Medium
77,129,0,1991,10,43,22,0.1944,0.1186,0.1808143,0.1998714,50.24,3.5,12.6,27.82857143,299.8914286,299.9928571,32.8,23.3,302.0,298.0,7.085714286,2.814285714,16.85,295.4557143,76.77714286,2.3938138030419203,0,0,0,1991-10-22,dry_season,4.867534450455582,97.400000005,1,142.0,129.0,4,Moderate,Low,Medium
78,140,0,1991,10,44,29,0.094,0.09665,0.1255667,0.1213167,72.61,4.8,26.83,28.11428571,299.9057143,299.9928571,32.8,24.4,302.4,298.1,7.257142857,3.042857143,17.37571429,295.9185714,78.98714286,2.6462172202886034,0,0,0,1991-10-29,dry_season,4.948759890378168,134.948571408,1,129.0,137.0,4,Hot,Low,Medium
79,140,0,1991,11,45,5,0.0544,0.05475,0.1121333,0.1193857,42.92,41.4,74.83,27.18571429,299.09,299.2785714,32.2,22.8,302.6,297.3,6.757142857,2.9,16.96714286,295.5671429,81.05857143,2.6462172202886034,0,0,0,1991-11-05,dry_season,4.948759890378168,1125.488571606,1,140.0,136.33333333333334,4,Moderate,High,Medium
80,127,0,1991,11,46,12,0.0954,0.1114,0.1949429,0.1980571,78.73,28.2,72.7,26.65714286,298.6857143,298.7857143,31.1,22.2,301.0,297.4,6.742857143,1.971428571,17.06142857,295.6157143,83.51428571,2.3479222726334323,0,0,0,1991-11-12,dry_season,4.852030263919617,751.731428652,1,140.0,135.66666666666666,4,Cool,Medium,Medium
81,129,0,1991,11,47,19,0.00825,0.028425,0.1387429,0.1796429,0.0,9.4,15.1,26.31428571,298.6985714,298.7071429,30.0,22.2,300.8,297.1,6.814285714,2.271428571,15.46,294.03,75.54857143,2.3938138030419203,0,0,0,1991-11-19,dry_season,4.867534450455582,247.354285674,1,127.0,132.0,4,Cool,Low,Low
82,169,0,1991,11,48,26,0.08786667,0.1519,0.1796286,0.1661857,35.34,76.2,78.43,26.27142857,298.3757143,298.5,30.0,22.2,301.1,296.9,6.585714286,2.028571429,16.32285714,294.9385714,81.48571429,3.311644411211676,0,0,0,1991-11-26,dry_season,5.135798437050262,2001.8828570340002,1,129.0,141.66666666666666,4,Cool,High,Medium
83,141,0,1991,12,49,3,0.0802,0.14025,0.1336286,0.1344571,0.0,19.6,35.1,26.72857143,298.6428571,298.8428571,30.6,23.3,300.5,297.7,6.057142857,1.8,16.34,294.9742857,80.27571429,2.6691629854928474,0,0,0,1991-12-03,rainy_season,4.955827057601261,523.880000028,1,169.0,146.33333333333334,4,Cool,Medium,Medium
84,108,0,1991,12,50,10,-0.02665,0.2128,0.2224143,0.2289429,0.0,34.2,26.8,25.61428571,298.5185714,298.5928571,29.4,21.7,300.2,297.3,5.857142857,2.014285714,15.88428571,294.5142857,78.62142857,1.9119527337527984,0,0,0,1991-12-10,rainy_season,4.6913478822291435,876.008571282,1,141.0,139.33333333333334,4,Cool,Medium,Low
85,78,0,1991,12,51,17,0.1422935374167987,0.04613333,0.1144,0.04045714,0.0,6.1,8.76,25.0,298.0842857,298.1357143,28.9,20.6,299.6,296.6,6.157142857,2.071428571,14.33571429,292.8657143,72.86142857,1.2235797776254813,0,0,0,1991-12-17,rainy_season,4.3694478524670215,152.5,1,108.0,109.0,4,Cool,Low,Low
86,70,0,1991,12,52,24,0.12355,0.1237,0.1379333,0.1297556,0.0,13.7,19.3,24.35714286,296.5214286,296.5071429,28.3,19.4,299.2,294.3,6.185714286,2.214285714,13.63571429,292.0457143,76.12714286,1.0400136559915303,0,0,0,1991-12-24,rainy_season,4.2626798770413155,333.69285718199995,1,78.0,85.33333333333333,4,Cool,Medium,Low
87,81,0,1992,1,1,1,0.1251,0.1578667,0.1852833,0.1813667,45.76038808038808,39.32635983263598,40.15181881051176,27.18578337208988,298.7018524007227,299.22557794902906,32.452437325905294,22.10214979195562,303.42710926694326,295.7191562932227,8.059328008627128,4.903754198774744,16.74642659553451,295.2463564512932,82.1619591,1.292417073238213,0,0,0,1992-01-01,rainy_season,4.406719247264253,1069.1178992228986,1,70.0,76.33333333333333,1,Moderate,Medium,Medium
88,104,0,1992,1,2,8,0.1008333,0.073575,0.1387143,0.1127857,200.85,58.2,18.3,25.65714286,297.9128571,298.1214286,30.6,20.6,300.4,296.1,7.5,2.3,15.87857143,294.4571429,81.3,1.8201696729358228,0,0,0,1992-01-08,rainy_season,4.653960350157523,1493.2457144520001,1,81.0,85.0,1,Cool,High,Low
89,90,0,1992,1,3,15,0.2224,0.2299,0.1984571,0.1994143,3.12,32.3,19.8,25.47142857,297.3385714,297.4857143,31.1,21.7,300.2,295.6,6.171428571,1.857142857,15.83285714,294.4671429,84.11714286,1.4989289600764082,0,0,0,1992-01-15,rainy_season,4.51085950651685,822.7271428109999,1,104.0,91.66666666666667,1,Cool,Medium,Low
90,85,0,1992,1,4,22,0.1225333,0.13105,0.1888429,0.1688714,0.0,1.3,5.11,24.85714286,297.0914286,297.3357143,30.6,20.0,299.5,295.6,7.442857143,2.357142857,14.48285714,293.0214286,78.29142857,1.3842001340551886,0,0,0,1992-01-22,rainy_season,4.454347296253507,32.314285718,1,90.0,93.0,1,Cool,Low,Low
91,55,0,1992,1,5,29,0.1422935374167987,0.0483,0.1736714,0.1919286,0.0,9.2,6.5,24.8,297.42,297.55,28.9,20.0,299.3,295.5,6.585714286,2.442857143,14.18571429,292.7185714,75.22,0.6958271779278715,0,0,0,1992-01-29,rainy_season,4.02535169073515,228.16,1,85.0,76.66666666666667,1,Cool,Low,Low
92,53,0,1992,2,6,5,0.1016,0.0846,0.1117167,0.1879571,0.0,3.0,16.2,24.71428571,296.92,297.1285714,30.6,20.0,300.7,294.5,7.357142857,3.4,14.12285714,292.6171429,77.05857143,0.6499356475193838,0,0,0,1992-02-05,rainy_season,3.9889840465642745,74.14285713,1,55.0,64.33333333333333,1,Cool,Low,Low
93,65,0,1992,2,7,12,0.1422935374167987,0.1305,0.1957429,0.1788571,45.76038808038808,1.3,20.1,26.02857143,297.7985714,298.0571429,32.2,20.0,300.2,295.3,6.571428571,2.2,16.06,294.65,82.87571429,0.9252848299703107,0,0,0,1992-02-12,rainy_season,4.189654742026425,33.837142859000004,1,53.0,57.666666666666664,1,Cool,Low,Low
94,33,0,1992,2,8,19,0.1422935374167987,0.1844667,0.1946143,0.2030571,45.76038808038808,8.9,4.4,25.75714286,297.8985714,298.1071429,33.9,21.7,300.1,296.3,7.385714286,2.585714286,15.01285714,293.6285714,77.29571429,0.19102034343450575,0,0,0,1992-02-19,rainy_season,3.5263605246161616,229.23857145399998,1,65.0,50.333333333333336,1,Cool,Low,Low
95,38,0,1992,2,9,26,0.10705,0.0815,0.1652429,0.1630571,45.76038808038808,16.0,14.4,25.28571429,297.4728571,297.6785714,29.4,21.7,299.3,296.3,6.171428571,2.414285714,14.38142857,292.9671429,76.03714286,0.3057491694557253,0,0,0,1992-02-26,rainy_season,3.6635616461296463,404.57142864,1,33.0,45.333333333333336,1,Cool,Medium,Low
96,59,0,1992,3,10,4,0.1422935374167987,0.18218,0.1910857,0.1928571,0.0,2.9,5.5,25.65714286,297.6514286,297.8,31.1,20.6,299.8,295.7,7.814285714,2.314285714,14.70142857,293.3171429,76.87857143,0.7876102387448473,0,0,0,1992-03-04,rainy_season,4.0943445622221,74.40571429399999,1,38.0,43.333333333333336,1,Cool,Low,Low
97,40,0,1992,3,11,11,0.08685,0.09015,0.128,0.1551,23.22,5.9,12.6,25.78571429,297.6342857,297.7857143,31.7,21.7,299.6,296.1,7.757142857,2.514285714,14.94428571,293.54,78.05714286,0.35164069986421304,0,0,0,1992-03-11,rainy_season,3.713572066704308,152.13571431100002,1,59.0,45.666666666666664,1,Cool,Low,Low
98,37,0,1992,3,12,18,0.05305,0.08405,0.1417714,0.1345143,0.0,4.8,3.56,26.1,297.9471429,298.15,31.1,21.7,300.4,295.5,7.857142857,2.7,15.13571429,293.7085714,77.50571429,0.28280340425148137,0,0,0,1992-03-18,rainy_season,3.6375861597263857,125.28,1,40.0,45.333333333333336,1,Cool,Low,Low
99,29,0,1992,3,13,25,0.1422935374167987,0.1305525761047008,0.1348429,0.1068,0.0,2.3,21.0,26.2,297.2185714,297.4285714,32.2,22.2,300.3,295.8,5.714285714,2.8,14.96857143,293.5785714,80.23857143,0.09923728261753015,0,0,0,1992-03-25,rainy_season,3.4011973816621555,60.25999999999999,1,37.0,35.333333333333336,1,Cool,Low,Low
100,30,0,1992,4,14,1,0.09995,0.07765,0.1930667,0.1769,122.27,24.1,16.2,26.22857143,297.9828571,298.0714286,31.1,21.7,300.2,296.0,7.528571429,2.742857143,15.26428571,293.8842857,78.06714286,0.12218304782177404,0,0,0,1992-04-01,dry_season,3.4339872044851463,632.108571463,1,29.0,32.0,2,Cool,Medium,Low
101,30,0,1992,4,15,8,0.1039,0.1315,0.1224714,0.1243857,43.21,0.0,11.1,26.98571429,298.6828571,298.8785714,32.8,21.7,301.6,295.9,7.842857143,3.614285714,15.61285714,294.1957143,76.37571429,0.12218304782177404,0,0,0,1992-04-08,dry_season,3.4339872044851463,0.0,1,30.0,29.666666666666668,2,Moderate,Low,Low
102,28,0,1992,4,16,15,0.07515,0.09743333,0.1590286,0.1729857,83.11,24.5,70.6,26.81428571,297.8314286,298.0,31.7,22.8,300.4,296.6,5.885714286,2.142857143,16.32428571,294.9428571,84.18428571,0.07629151741328624,0,0,0,1992-04-15,dry_season,3.367295829986474,656.949999895,0,30.0,29.333333333333332,2,Moderate,Medium,Medium
103,23,0,1992,4,17,22,0.0922,0.1137,0.1514143,0.1548286,36.16,4.6,25.8,26.67142857,298.0885714,298.2571429,31.7,22.2,300.6,296.5,7.242857143,2.828571429,15.45285714,294.0485714,78.42571429,-0.03843730860793326,0,0,0,1992-04-22,dry_season,3.1780538303479458,122.688571422,0,28.0,27.0,2,Cool,Low,Low
104,24,0,1992,4,18,29,0.0125,0.0635,0.07031429,0.08944286,0.0,1.6,4.0,27.37142857,298.1971429,298.5214286,33.9,23.3,302.1,295.6,6.5,3.614285714,14.9,293.4,74.93285714,-0.015491543403689363,0,0,0,1992-04-29,dry_season,3.2188758248682006,43.794285712000004,0,23.0,25.0,2,Moderate,Low,Low
105,29,0,1992,5,19,6,0.10875,0.2169,0.1823286,0.2073571,13.92,32.0,45.0,26.78571429,298.3357143,298.4428571,33.9,22.2,302.1,296.0,6.914285714,3.0,15.75,294.2214286,78.48,0.09923728261753015,0,0,0,1992-05-06,dry_season,3.4011973816621555,857.14285728,1,24.0,25.333333333333332,2,Cool,Medium,Low
106,26,0,1992,5,20,13,0.101875,-0.0088,0.1420667,0.1259,2.94,8.1,27.5,27.44285714,298.3342857,298.5142857,31.1,22.8,300.4,296.4,5.957142857,2.228571429,15.68714286,294.2757143,78.38142857,0.03039998700479844,0,0,0,1992-05-13,dry_season,3.295836866004329,222.287142834,0,29.0,26.333333333333332,2,Moderate,Low,Low
107,23,0,1992,5,21,20,0.1024,0.0686,0.06238333,0.0574,71.85,22.1,570.5,27.85714286,298.4085714,298.5571429,32.8,23.3,301.0,296.8,6.771428571,2.714285714,17.23285714,295.7671429,85.64714286,-0.03843730860793326,0,0,0,1992-05-20,dry_season,3.1780538303479458,615.642857206,0,26.0,26.0,2,Moderate,Medium,Medium
108,20,0,1992,5,22,27,0.1215,0.1305525761047008,0.2191571,0.2130143,186.25,80.2,130.3,27.42857143,298.6157143,298.75,31.7,23.9,301.4,297.0,5.957142857,2.357142857,17.83285714,296.3342857,87.30142857,-0.10727460422066497,0,0,0,1992-05-27,dry_season,3.044522437723423,2199.771428686,0,23.0,23.0,2,Moderate,High,High
109,19,0,1992,6,23,3,0.12165,0.13995,0.1100857,0.1022286,42.24,103.9,50.0,27.5,299.1042857,299.2285714,31.7,22.8,301.0,297.8,6.914285714,2.114285714,17.99571429,296.5228571,85.82714286,-0.13022036942490886,0,0,0,1992-06-03,dry_season,2.995732273553991,2857.25,0,20.0,20.666666666666668,2,Moderate,High,High
110,20,0,1992,6,24,10,0.08395,0.0856,0.1023714,0.1117714,43.21,102.4,43.8,28.2,298.9014286,298.9642857,32.8,24.4,300.5,297.6,6.871428571,1.985714286,17.57,296.1542857,84.87,-0.10727460422066497,0,0,0,1992-06-10,dry_season,3.044522437723423,2887.6800000000003,0,19.0,19.666666666666668,2,Hot,High,Medium
111,26,0,1992,6,25,17,0.10445,0.15315,0.1811571,0.1920857,52.07,29.8,37.1,28.28571429,298.9314286,298.9571429,32.8,24.4,301.0,297.0,6.742857143,2.0,17.44142857,296.0428571,84.24857143,0.03039998700479844,0,0,0,1992-06-17,dry_season,3.295836866004329,842.914285842,0,20.0,21.666666666666668,2,Hot,Medium,Medium
112,29,0,1992,6,26,24,0.1302,0.1302,0.13938,0.11475,52.96,5.4,33.7,28.48571429,299.5685714,299.55,32.8,23.9,301.8,298.0,7.028571429,1.728571429,17.80714286,296.3842857,82.77714286,0.09923728261753015,0,0,0,1992-06-24,dry_season,3.4011973816621555,153.822857166,1,26.0,25.0,2,Hot,Low,High
113,31,0,1992,7,27,1,0.1194,0.1439,0.1693286,0.1684714,10.74,3.1,10.0,29.22857143,300.1771429,300.3785714,33.3,25.6,301.8,298.3,6.642857143,2.271428571,17.66714286,296.2757143,79.33428571,0.14512881302601793,0,0,0,1992-07-01,dry_season,3.4657359027997265,90.608571433,1,29.0,28.666666666666668,3,Hot,Low,Medium
114,28,0,1992,7,28,8,0.1422935374167987,0.192,0.1468571,0.1530714,1.86,1.8,5.4,28.72857143,300.2857143,300.5642857,32.8,24.4,302.2,298.7,6.614285714,2.785714286,17.56857143,296.1985714,78.49714286,0.07629151741328624,0,0,0,1992-07-08,dry_season,3.367295829986474,51.711428573999996,0,31.0,29.333333333333332,3,Hot,Low,Medium
115,26,0,1992,7,29,15,0.112,0.1255,0.14214,0.1825333,94.14,45.2,46.1,27.62857143,299.79,299.8285714,31.7,23.9,301.8,298.0,6.042857143,2.0,17.43,296.0528571,80.15,0.03039998700479844,0,0,0,1992-07-15,dry_season,3.295836866004329,1248.811428636,0,28.0,28.333333333333332,3,Moderate,High,Medium
116,32,0,1992,7,30,22,-0.1396,0.05918,0.1371286,0.1288714,33.51,41.0,69.04,27.55714286,299.2271429,299.3714286,31.7,23.3,301.1,298.0,6.857142857,2.028571429,17.24857143,295.8757143,81.98428571,0.16807457823026184,0,0,0,1992-07-22,dry_season,3.4965075614664802,1129.84285726,1,26.0,28.666666666666668,3,Moderate,High,Medium
117,35,0,1992,7,31,29,0.0539,0.1261333,0.1337714,0.1499143,31.12,14.2,58.8,27.97142857,299.0257143,299.1071429,32.2,22.8,300.8,297.7,6.928571429,1.814285714,17.11428571,295.7457143,82.34571429,0.23691187384299356,0,0,0,1992-07-29,dry_season,3.58351893845611,397.194285694,1,32.0,31.0,3,Hot,Medium,Medium
118,33,0,1992,8,32,5,0.152675,0.173275,0.1500429,0.1450571,59.22,16.6,27.1,28.07142857,299.7557143,299.9142857,31.7,23.3,301.5,297.6,6.1,2.428571429,17.54714286,296.1585714,80.78428571,0.19102034343450575,0,0,0,1992-08-05,dry_season,3.5263605246161616,465.985714262,1,35.0,33.333333333333336,3,Hot,Medium,Medium
119,30,0,1992,8,33,12,0.16395,0.12665,0.2150571,0.2192714,65.55,41.9,81.8,27.67142857,299.2157143,299.2214286,31.7,22.8,301.3,297.8,7.557142857,1.957142857,17.41571429,296.0071429,82.75,0.12218304782177404,0,0,0,1992-08-12,dry_season,3.4339872044851463,1159.432857083,1,33.0,32.666666666666664,3,Moderate,High,Medium
120,52,0,1992,8,34,19,0.1146,0.1368,0.1855857,0.1925714,68.22,42.7,61.6,28.21428571,299.4914286,299.7357143,33.9,24.4,301.9,298.3,6.928571429,2.242857143,17.60142857,296.2142857,82.31714286,0.6269898823151399,0,0,0,1992-08-19,dry_season,3.970291913552122,1204.7499998170001,1,30.0,38.333333333333336,3,Hot,High,Medium
121,59,0,1992,8,35,26,0.0875,0.0817,0.1799429,0.2217571,27.7,3.1,28.9,28.27142857,300.0671429,300.1571429,32.2,23.9,302.2,298.1,6.828571429,2.428571429,17.45857143,296.0571429,78.86428571,0.7876102387448473,0,0,0,1992-08-26,dry_season,4.0943445622221,87.641428567,1,52.0,47.0,3,Hot,Low,Medium
122,67,0,1992,9,36,2,0.1422935374167987,0.2175,0.1240143,0.1256571,61.55,6.5,34.36,28.72857143,300.1085714,300.1571429,34.4,24.4,302.0,298.4,7.485714286,2.2,17.56428571,296.1757143,79.20428571,0.9711763603787985,0,0,0,1992-09-02,dry_season,4.219507705176107,186.73571429499998,1,59.0,59.333333333333336,3,Hot,Low,Medium
123,65,0,1992,9,37,9,0.123975,0.1768,0.2357429,0.2148286,21.34,23.6,87.2,28.02857143,299.7271429,299.7571429,32.2,23.9,302.2,298.2,6.542857143,2.028571429,17.35285714,295.9371429,79.93,0.9252848299703107,0,0,0,1992-09-09,dry_season,4.189654742026425,661.474285748,1,67.0,63.666666666666664,3,Hot,Medium,Medium
124,74,0,1992,9,38,16,0.0519,0.07226667,0.1775714,0.1588143,41.32,28.9,32.6,28.14285714,299.9785714,300.0714286,32.8,23.9,302.2,298.4,7.085714286,2.342857143,17.54142857,296.1114286,79.52571429,1.1317967168085057,0,0,0,1992-09-16,dry_season,4.31748811353631,813.328571346,1,65.0,68.66666666666667,3,Hot,Medium,Medium
125,70,0,1992,9,39,23,0.1435,0.1435,0.1984,0.2122714,95.55,60.9,116.79,27.55714286,299.2928571,299.3785714,32.8,23.3,301.4,297.9,7.242857143,2.042857143,17.75142857,296.2814286,83.7,1.0400136559915303,0,0,0,1992-09-23,dry_season,4.2626798770413155,1678.230000174,1,74.0,69.66666666666667,3,Moderate,High,High
126,61,0,1992,9,40,30,0.1972,0.12715,0.1581333,0.09435,97.7,22.6,34.2,27.97142857,299.6242857,299.7071429,33.3,23.3,302.3,297.6,7.228571429,2.3,17.60428571,296.13,81.29714286,0.8335017691533351,0,0,0,1992-09-30,dry_season,4.127134385045092,632.154285682,1,70.0,68.33333333333333,3,Hot,Medium,Medium
127,53,0,1992,10,41,7,0.137225,0.10745,0.1771857,0.1911,23.1,0.0,19.4,28.88571429,300.2671429,300.3285714,35.0,23.9,302.8,298.3,7.8,3.257142857,17.89714286,296.4242857,79.73714286,0.6499356475193838,0,0,0,1992-10-07,dry_season,3.9889840465642745,0.0,1,61.0,61.333333333333336,4,Hot,Low,High
128,76,0,1992,10,42,14,0.3371,0.1979,0.1945857,0.1832286,18.95,8.0,11.3,29.15714286,300.1185714,300.2285714,33.3,25.0,302.6,297.7,7.114285714,2.971428571,17.30857143,295.8928571,77.83428571,1.1776882472169936,0,0,0,1992-10-14,dry_season,4.343805421853684,233.25714288,1,53.0,63.333333333333336,4,Hot,Low,Medium
129,61,0,1992,10,43,21,-0.0156,0.0312,0.1042167,0.1129833,12.18,11.9,21.5,28.65714286,299.8485714,299.9142857,32.8,23.9,301.6,298.4,7.457142857,2.514285714,17.04428571,295.6457143,77.87571429,0.8335017691533351,0,0,0,1992-10-21,dry_season,4.127134385045092,341.020000034,1,76.0,63.333333333333336,4,Hot,Low,Medium
130,57,0,1992,10,44,28,0.1242,0.1254,0.1156,0.1124286,80.58,18.6,25.0,28.67142857,299.8028571,299.8428571,33.3,23.9,302.3,297.0,7.285714286,3.028571429,17.24714286,295.8057143,78.91,0.7417187083363594,0,0,0,1992-10-28,dry_season,4.060443010546419,533.288571402,1,61.0,64.66666666666667,4,Hot,Medium,Medium
131,44,0,1992,11,45,4,0.0866,0.1209667,0.2244429,0.2498571,64.0,14.2,27.7,28.38571429,299.8071429,299.85,33.3,22.2,301.5,298.5,7.7,2.071428571,17.73,296.27,81.05285714,0.44342376068118866,0,0,0,1992-11-04,dry_season,3.8066624897703196,403.077142918,1,57.0,54.0,4,Hot,Medium,Medium
132,34,0,1992,11,46,11,0.118,0.1422,0.08945,0.0668,40.06,161.0,31.72,27.54285714,299.0414286,299.2071429,31.7,22.8,300.9,297.4,6.842857143,2.414285714,16.48142857,295.0742857,79.01285714,0.21396610863874965,0,1,0,1992-11-11,dry_season,3.5553480614894135,4434.39999954,1,44.0,45.0,4,Moderate,High,Medium
133,47,0,1992,11,47,18,0.0764,0.05613333,0.1343714,0.06401429,43.44,26.1,49.97,26.68571429,298.3428571,298.2857143,31.1,22.2,300.6,296.6,7.0,1.828571429,16.06714286,294.6528571,80.25571429,0.5122610562939204,0,0,0,1992-11-18,dry_season,3.871201010907891,696.497142969,1,34.0,41.666666666666664,4,Cool,Medium,Low
134,60,0,1992,11,48,25,0.0971,0.1026333,0.1617143,0.1198286,47.42,46.3,128.1,27.4,298.6642857,298.7428571,32.8,23.3,301.1,296.9,6.771428571,2.0,17.52857143,296.0414286,85.58714286,0.8105560039490911,0,0,0,1992-11-25,dry_season,4.110873864173311,1268.62,1,47.0,47.0,4,Moderate,High,Medium
135,60,0,1992,12,49,2,0.1083,0.074125,0.1750667,0.15275,53.73,62.6,54.8,26.62857143,298.46,298.55,31.1,22.2,300.6,297.0,7.242857143,1.928571429,16.67857143,295.2528571,82.64857143,0.8105560039490911,0,0,0,1992-12-02,rainy_season,4.110873864173311,1666.948571518,1,60.0,55.666666666666664,4,Cool,High,Medium
136,53,0,1992,12,50,9,0.0547,0.1099,0.1981571,0.2159667,86.28,9.4,19.23,26.91428571,298.7342857,298.9142857,31.1,22.2,300.5,297.5,7.185714286,2.114285714,16.02428571,294.65,78.31142857,0.6499356475193838,0,0,0,1992-12-09,rainy_season,3.9889840465642745,252.99428567400003,1,60.0,57.666666666666664,4,Moderate,Low,Low
137,36,0,1992,12,51,16,0.1422935374167987,0.066425,0.1923429,0.1941286,0.0,47.5,24.94,26.68571429,298.2857143,298.5071429,32.2,21.7,300.7,296.4,8.385714286,2.642857143,15.25142857,293.8285714,76.66142857,0.25985763904723747,0,0,0,1992-12-16,rainy_season,3.6109179126442243,1267.571428775,1,53.0,49.666666666666664,4,Cool,High,Low
138,31,0,1992,12,52,23,-0.01008,0.06821667,0.0869,0.0733125,0.0,5.5,23.8,25.91428571,297.1728571,297.35,29.4,21.7,299.1,296.1,6.485714286,1.928571429,14.32428571,292.8,76.75714286,0.14512881302601793,0,0,0,1992-12-23,rainy_season,3.4657359027997265,142.528571405,1,36.0,40.0,4,Cool,Low,Low
139,30,0,1993,1,53,1,0.1422935374167987,0.1305525761047008,0.2037831890258019,0.202305490711297,45.76038808038808,39.32635983263598,40.15181881051176,27.18578337208988,298.7018524007227,299.22557794902906,32.452437325905294,22.10214979195562,303.42710926694326,295.7191562932227,8.059328008627128,4.903754198774744,16.74642659553451,295.2463564512932,82.1619591,0.12218304782177404,0,0,0,1993-01-01,rainy_season,3.4339872044851463,1069.1178992228986,1,31.0,32.333333333333336,1,Moderate,Medium,Medium
140,32,0,1993,1,1,8,0.02835,0.04366667,0.07865714,0.04645714,46.79,28.0,41.9,25.87142857,297.4671429,297.55,30.6,21.7,299.4,296.1,6.5,1.9,15.52,294.15,81.87857143,0.16807457823026184,0,0,0,1993-01-08,rainy_season,3.4965075614664802,724.39999996,1,30.0,31.0,1,Cool,Medium,Low
141,28,0,1993,1,2,15,0.03006667,0.03785,0.1318857,0.1092,0.0,23.5,27.5,24.5,297.3314286,297.3428571,28.3,20.6,299.2,296.2,7.042857143,1.714285714,14.46714286,293.0685714,77.14428571,0.07629151741328624,0,0,0,1993-01-15,rainy_season,3.367295829986474,575.75,0,32.0,30.0,1,Cool,Medium,Low
142,33,0,1993,1,3,22,0.1422935374167987,0.11345,0.2260571,0.2200286,0.0,6.6,11.2,24.85714286,297.4014286,297.6285714,30.0,20.0,299.5,296.2,7.128571429,2.2,14.49,293.0757143,76.98428571,0.19102034343450575,0,0,0,1993-01-22,rainy_season,3.5263605246161616,164.057142876,1,28.0,31.0,1,Cool,Low,Low
143,33,0,1993,1,4,29,0.06613333,0.05705,0.1303667,0.1473833,0.0,15.2,21.8,24.4,296.9671429,297.1285714,28.9,20.0,299.2,295.5,6.1,2.085714286,14.30714286,292.8414286,77.86285714,0.19102034343450575,0,0,0,1993-01-29,rainy_season,3.5263605246161616,370.87999999999994,1,33.0,31.333333333333332,1,Cool,Medium,Low
144,35,0,1993,2,5,5,0.047425,0.02253333,0.09238571,0.09468571,75.97,9.4,26.3,26.67142857,297.6242857,297.6857143,31.7,19.4,300.4,295.6,7.642857143,2.085714286,15.45285714,294.0328571,80.61,0.23691187384299356,0,0,0,1993-02-05,rainy_season,3.58351893845611,250.711428558,1,33.0,33.666666666666664,1,Cool,Low,Low
